Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
0,0,50,50,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.012611,1.168818,4.914362,1.247806,0,0.000000,0,0.000000,12,0.240000,16,0.320000,137986.421875,1.239694
0,30,54,54,7,0,7,6,7,0,7,6,11,11,26.297009,8.972792,4.984663,1.184805,4.920213,1.329659,0,0.000000,0,0.000000,9,0.166667,16,0.296296,246470.250000,0.098373
1,0,64,65,27,0,27,19,20,0,20,13,41,30,42.868919,21.906120,4.918352,1.236931,5.027427,1.270208,0,0.000000,0,0.000000,1,0.015625,23,0.359375,174020.015625,0.399786
1,30,74,82,53,0,53,36,26,0,26,17,77,36,53.848866,34.129021,4.825487,1.046528,4.615080,1.145214,0,0.000000,0,0.000000,1,0.013514,17,0.229730,118860.312500,0.856523
2,0,51,82,98,0,98,59,45,0,45,23,99,22,72.430946,44.120430,4.589487,0.970440,3.979975,1.118905,0,0.000000,0,0.000000,0,0.000000,8,0.156863,130677.414063,0.855517
2,30,13,82,150,0,150,88,52,0,52,29,113,14,81.753067,49.362820,4.426186,0.168240,3.044190,0.933426,0,0.000000,0,0.000000,0,0.000000,1,0.076923,110175.789063,1.426801
