Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
0,0,50,50,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,4.716665,1.481425,5.136702,1.262298,1,0.020000,0,0.000000,12,0.240000,9,0.180000,78146.945313,1.994848
0,30,54,55,6,0,6,3,6,0,6,3,10,10,26.266783,9.197761,4.684309,1.491743,4.978330,1.243539,1,0.018519,0,0.000000,9,0.166667,11,0.203704,249249.546875,0.105476
1,0,67,67,23,0,23,16,17,0,17,13,40,30,42.817566,22.392939,4.801636,1.539747,4.988091,1.207687,1,0.014925,0,0.000000,6,0.089552,11,0.164179,179822.375000,0.335987
1,30,58,71,55,2,53,34,32,2,30,18,63,23,62.845604,33.595242,4.495713,1.475233,4.878485,1.134152,2,0.034483,0,0.000000,6,0.103448,9,0.155172,145559.812500,0.752139
2,0,25,71,113,2,111,65,58,0,58,31,88,25,70.158646,49.585815,4.117926,0.966701,4.207446,1.071700,0,0.000000,0,0.000000,3,0.120000,1,0.040000,127318.453125,1.361368
2,30,3,71,138,2,136,73,25,0,25,8,91,3,93.993660,54.670437,3.478989,0.806779,3.501773,0.336646,0,0.000000,0,0.000000,0,0.000000,0,0.000000,119311.968750,1.608770
