Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
0,0,50,50,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,4.940467,1.473023,5.294682,1.572524,0,0.000000,0,0.000000,16,0.320000,12,0.240000,0.000000,0.000000
0,30,50,51,6,0,6,0,6,0,6,0,6,6,27.578011,6.817713,4.865164,1.505378,5.169682,1.539413,0,0.000000,0,0.000000,12,0.240000,15,0.300000,252036.609375,0.077507
1,0,64,65,17,0,17,5,11,0,11,5,31,25,44.673084,21.537098,4.821259,1.498370,5.052361,1.481676,0,0.000000,0,0.000000,9,0.140625,20,0.312500,199006.937500,0.124350
1,30,55,69,50,1,49,23,33,1,32,18,55,24,64.981926,33.587471,4.850851,1.609357,4.987427,1.441407,0,0.000000,0,0.000000,4,0.072727,16,0.290909,148517.125000,0.579312
2,0,39,69,89,3,86,38,39,2,37,15,78,23,68.932983,46.210186,3.981281,1.311100,4.325560,1.131580,1,0.025641,0,0.000000,3,0.076923,10,0.256410,148095.531250,0.956229
2,30,11,69,136,3,133,61,47,0,47,23,97,19,62.594639,56.847191,4.032712,2.076529,3.479207,0.931633,0,0.000000,0,0.000000,0,0.000000,6,0.545455,126550.718750,1.398530
3,0,2,69,147,3,144,66,11,0,11,5,99,2,45.082001,44.455002,2.548670,0.000000,3.085106,0.000000,0,0.000000,0,0.000000,0,0.000000,2,1.000000,131429.093750,1.372581
