Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
0,0,50,50,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.103713,1.488413,4.842553,1.421267,0,0.000000,0,0.000000,18,0.360000,17,0.340000,104988.679688,1.161927
0,30,52,52,11,0,11,5,11,0,11,5,13,13,24.616856,10.541310,5.208992,1.334982,4.781608,1.469829,0,0.000000,0,0.000000,10,0.192308,20,0.384615,248940.875000,0.207342
1,0,59,68,32,0,32,18,21,0,21,13,41,28,42.590569,19.982971,4.832666,1.292017,4.745762,1.489130,0,0.000000,0,0.000000,4,0.067797,19,0.322034,187918.359375,0.575597
1,30,46,68,73,0,73,43,41,0,41,25,69,28,58.189240,32.947666,4.609833,1.172035,4.265726,1.024668,0,0.000000,0,0.000000,0,0.000000,13,0.282609,161667.250000,0.856870
2,0,26,68,110,0,110,62,37,0,37,19,86,17,73.386696,46.939674,4.352260,1.277350,3.786825,0.816746,0,0.000000,0,0.000000,0,0.000000,5,0.192308,132272.218750,1.285738
