Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
0,0,50,50,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.509717,1.569407,4.776063,1.669748,0,0.000000,0,0.000000,17,0.340000,19,0.380000,118710.429688,1.628515
0,30,55,57,10,0,10,6,10,0,10,6,15,15,25.160921,9.178625,5.244839,1.530422,4.629110,1.638439,0,0.000000,0,0.000000,12,0.218182,24,0.436364,254493.125000,0.170183
1,0,68,68,33,0,33,20,23,0,23,14,51,36,39.258766,22.029421,5.264122,1.467808,4.351925,1.594766,0,0.000000,0,0.000000,2,0.029412,28,0.411765,179961.500000,0.486484
1,30,70,75,63,0,63,40,30,0,30,20,83,32,51.314877,31.890083,5.080467,1.299892,3.480623,1.197095,0,0.000000,0,0.000000,1,0.014286,21,0.300000,132175.187500,1.041241
2,0,42,75,112,0,112,61,49,0,49,21,104,21,71.524879,42.137089,4.505224,1.567762,3.349797,1.004336,0,0.000000,0,0.000000,0,0.000000,12,0.285714,110263.656250,1.485089
2,30,11,75,157,0,157,83,45,0,45,22,118,14,77.034187,52.297192,3.393617,0.813590,2.736944,0.979914,0,0.000000,0,0.000000,0,0.000000,3,0.272727,99089.828125,1.915661
3,0,1,75,168,0,168,88,11,0,11,5,119,1,133.289001,0.000000,4.207447,0.000000,1.941489,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,119511.484375,1.432111
