Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
0,0,50,50,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.334361,1.525138,5.065426,1.527626,0,0.000000,0,0.000000,10,0.200000,11,0.220000,122884.851563,0.647415
0,29,46,50,5,0,5,2,5,0,5,2,1,1,28.742945,3.394342,5.261210,1.485227,4.919634,1.530167,0,0.000000,0,0.000000,5,0.108696,11,0.239130,249973.390625,0.064480
0,59,52,54,14,0,14,3,9,0,9,1,16,15,47.418129,21.006308,5.019619,1.379919,4.780585,1.514753,0,0.000000,0,0.000000,1,0.019231,14,0.269231,187624.593750,0.142278
1,29,51,57,35,0,35,13,21,0,21,10,36,20,63.601131,33.166698,4.924030,1.423551,4.333541,1.374614,0,0.000000,0,0.000000,0,0.000000,9,0.176471,131512.828125,0.324951
1,59,20,57,76,0,76,29,41,0,41,16,46,10,88.436691,39.808372,4.391755,1.164003,3.413563,0.988535,0,0.000000,0,0.000000,0,0.000000,1,0.050000,100472.742188,0.729659
