Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
0,0,50,50,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,4.998919,1.392449,5.007447,1.233125,0,0.000000,0,0.000000,13,0.260000,16,0.320000,330156.968750,0.207457
0,30,48,50,5,0,5,2,5,0,5,2,3,3,28.381804,6.340231,4.794381,1.180211,4.968971,1.201384,0,0.000000,0,0.000000,8,0.166667,16,0.333333,244720.640625,0.100118
1,0,49,51,22,0,22,12,17,0,17,10,21,18,46.604538,21.698746,4.602930,1.085703,4.683565,1.200587,0,0.000000,0,0.000000,2,0.040816,15,0.306122,182741.671875,0.211437
1,30,44,53,48,0,48,26,26,0,26,14,42,21,63.193466,35.186604,4.721476,1.077308,4.546663,1.155086,0,0.000000,0,0.000000,0,0.000000,8,0.181818,133309.843750,0.398222
2,0,5,53,96,0,96,47,48,0,48,21,51,9,64.149796,52.158577,3.096329,1.106904,3.478723,1.101257,0,0.000000,0,0.000000,0,0.000000,0,0.000000,118284.796875,0.752022
