Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
0,0,50,50,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.040521,1.248873,4.915957,1.373879,1,0.020000,0,0.000000,15,0.300000,14,0.280000,117578.226563,0.595848
0,30,44,50,10,0,10,2,10,0,10,2,4,4,27.669151,7.407347,5.044016,1.214351,4.792674,1.283485,1,0.022727,0,0.000000,6,0.136364,15,0.340909,241987.296875,0.094981
1,0,46,50,21,0,21,6,11,0,11,4,17,13,47.757336,21.304220,4.977879,1.153510,4.816143,1.207665,0,0.000000,0,0.000000,2,0.043478,15,0.326087,176187.187500,0.199666
1,30,34,50,48,0,48,18,27,0,27,12,32,15,61.759140,34.905712,4.869563,1.345476,4.172403,1.022137,0,0.000000,0,0.000000,0,0.000000,5,0.147059,135303.375000,0.433614
2,0,3,50,83,0,83,29,35,0,35,11,36,4,120.002998,0.000816,4.426861,1.185783,3.421986,1.059462,0,0.000000,0,0.000000,0,0.000000,1,0.333333,131150.625000,0.582292
