Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
0,0,50,50,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.058951,1.484343,4.963298,1.357549,1,0.020000,0,0.000000,14,0.280000,10,0.200000,94345.406250,0.861494
0,29,48,50,4,0,4,1,4,0,4,1,2,2,28.910765,5.121583,5.057130,1.504832,4.924645,1.278249,1,0.020833,0,0.000000,10,0.208333,10,0.208333,245139.062500,0.023686
0,59,51,53,16,0,16,7,12,0,12,6,17,15,46.878838,22.123177,4.717005,1.439461,4.911348,1.321225,1,0.019608,0,0.000000,3,0.058824,10,0.196078,175089.734375,0.139549
1,29,47,53,34,0,34,14,18,0,18,7,31,14,65.276085,34.012913,4.826476,1.530571,4.550702,1.161969,1,0.021277,0,0.000000,0,0.000000,6,0.127660,125841.906250,0.256458
1,59,12,53,84,0,84,37,50,0,50,23,46,15,61.731083,45.358509,4.554122,1.310632,3.672429,0.449442,0,0.000000,0,0.000000,0,0.000000,0,0.000000,99118.734375,0.716417
