Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
0,0,50,50,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,4.944155,1.343547,4.729787,1.483884,0,0.000000,0,0.000000,13,0.260000,13,0.260000,145038.734375,0.621322
0,30,47,51,6,0,6,4,6,0,6,4,3,3,28.615795,5.473907,4.863451,1.254762,4.691037,1.560658,0,0.000000,0,0.000000,7,0.148936,14,0.297872,242446.234375,0.071972
1,0,52,56,17,0,17,7,11,0,11,3,19,16,47.160137,21.081158,4.683915,1.226693,4.379092,1.447669,0,0.000000,0,0.000000,2,0.038462,17,0.326923,170205.187500,0.173849
1,30,52,63,40,0,40,16,23,0,23,9,42,23,59.196926,34.447678,4.852527,1.195945,4.075798,1.379807,0,0.000000,0,0.000000,1,0.019231,13,0.250000,123531.085938,0.317297
2,0,18,63,83,0,83,35,43,0,43,19,51,9,85.531273,38.395920,4.391755,0.901301,3.662825,1.036241,0,0.000000,0,0.000000,0,0.000000,4,0.222222,110403.710938,0.543648
