Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
0,0,50,50,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.085283,1.183700,4.688297,1.416712,0,0.000000,0,0.000000,10,0.200000,13,0.260000,117445.382813,1.019376
0,30,49,50,12,0,12,8,12,0,12,8,11,11,25.449461,9.757556,4.951129,1.182402,4.418693,1.315084,0,0.000000,0,0.000000,0,0.000000,13,0.265306,184155.843750,0.107080
1,0,61,64,26,0,26,14,14,0,14,6,37,26,42.165913,21.914705,4.886841,1.243266,4.164632,1.432050,0,0.000000,0,0.000000,0,0.000000,9,0.147541,133533.890625,0.203208
1,30,23,64,86,0,86,45,60,0,60,31,59,22,55.878216,34.026165,3.932702,1.151303,2.833025,1.112687,0,0.000000,0,0.000000,0,0.000000,4,0.173913,127579.179688,0.407013
2,0,2,64,111,0,111,59,25,0,25,14,63,4,100.284500,19.718498,2.943617,0.000000,1.250000,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,126583.382813,0.454015
2,30,1,64,114,0,114,61,3,0,3,2,65,2,110.567001,0.000000,2.943617,0.000000,1.250000,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,125827.328125,0.457440
