Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
0,0,50,50,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.226935,1.279563,5.240426,1.341617,0,0.000000,0,0.000000,18,0.360000,17,0.340000,126900.476563,0.652075
0,30,49,51,12,0,12,5,12,0,12,5,11,11,25.628193,9.517315,5.334792,1.328553,5.292553,1.278460,0,0.000000,0,0.000000,9,0.183673,19,0.387755,188145.828125,0.080899
1,0,15,52,75,0,75,48,63,0,63,43,40,29,42.947201,24.691380,4.916596,1.860269,4.721631,0.881111,0,0.000000,0,0.000000,0,0.000000,6,0.400000,155838.343750,0.570578
